bodypart,Modality,Laterality,RecID,Recommendable
Neck - Veins,US Duplex,Right,6593,US Lower Extremity Venous Right
Neck - Veins,US Duplex,Unilateral,6307,Recommendation for Additional Imaging - Laterality Unspecified
Neck - Veins,US Duplex,Unspecified,6591,US Lower Extremity Venous Bilateral
Neck 1st Order Arteries,Calcium Scoring,Bilateral,6446,CTA Neck
Neck 1st Order Arteries,Calcium Scoring,Left,6446,CTA Neck
Neck 1st Order Arteries,Calcium Scoring,Right,6446,CTA Neck
Neck 1st Order Arteries,Calcium Scoring,Unilateral,6446,CTA Neck
Neck 1st Order Arteries,Calcium Scoring,Unspecified,6446,CTA Neck
Neck 1st Order Arteries,Conventional Tomography,Bilateral,6446,CTA Neck
Neck 1st Order Arteries,Conventional Tomography,Left,6446,CTA Neck
Neck 1st Order Arteries,Conventional Tomography,Right,6446,CTA Neck
Neck 1st Order Arteries,Conventional Tomography,Unilateral,6446,CTA Neck
Neck 1st Order Arteries,Conventional Tomography,Unspecified,6446,CTA Neck
Neck 1st Order Arteries,CT,Bilateral,6446,CTA Neck
Neck 1st Order Arteries,CT,Left,6446,CTA Neck
Neck 1st Order Arteries,CT,Right,6446,CTA Neck
Neck 1st Order Arteries,CT,Unilateral,6446,CTA Neck
Neck 1st Order Arteries,CT,Unspecified,6446,CTA Neck
Neck 1st Order Arteries,CTA,Bilateral,6446,CTA Neck
Neck 1st Order Arteries,CTA,Left,6446,CTA Neck
Neck 1st Order Arteries,CTA,Right,6446,CTA Neck
Neck 1st Order Arteries,CTA,Unilateral,6446,CTA Neck
Neck 1st Order Arteries,CTA,Unspecified,6446,CTA Neck
Neck 1st Order Arteries,MR,Bilateral,6536,MRA Neck
Neck 1st Order Arteries,MR,Left,6536,MRA Neck
Neck 1st Order Arteries,MR,Right,6536,MRA Neck
Neck 1st Order Arteries,MR,Unilateral,6536,MRA Neck
Neck 1st Order Arteries,MR,Unspecified,6536,MRA Neck
Neck 1st Order Arteries,MRA,Bilateral,6536,MRA Neck
Neck 1st Order Arteries,MRA,Left,6536,MRA Neck
Neck 1st Order Arteries,MRA,Right,6536,MRA Neck
Neck 1st Order Arteries,MRA,Unilateral,6536,MRA Neck
Neck 1st Order Arteries,MRA,Unspecified,6536,MRA Neck
Neck 1st Order Arteries,MRI,Bilateral,6536,MRA Neck
Neck 1st Order Arteries,MRI,Left,6536,MRA Neck
Neck 1st Order Arteries,MRI,Right,6536,MRA Neck
Neck 1st Order Arteries,MRI,Unilateral,6536,MRA Neck
Neck 1st Order Arteries,MRI,Unspecified,6536,MRA Neck
Neck 1st Order Arteries,MRI - Flow Mapping,Bilateral,6536,MRA Neck
Neck 1st Order Arteries,MRI - Flow Mapping,Left,6536,MRA Neck
Neck 1st Order Arteries,MRI - Flow Mapping,Right,6536,MRA Neck
Neck 1st Order Arteries,MRI - Flow Mapping,Unilateral,6536,MRA Neck
Neck 1st Order Arteries,MRI - Flow Mapping,Unspecified,6536,MRA Neck
Neck 1st Order Arteries,MRI - Functional,Bilateral,6536,MRA Neck
Neck 1st Order Arteries,MRI - Functional,Left,6536,MRA Neck
Neck 1st Order Arteries,MRI - Functional,Right,6536,MRA Neck
Neck 1st Order Arteries,MRI - Functional,Unilateral,6536,MRA Neck
Neck 1st Order Arteries,MRI - Functional,Unspecified,6536,MRA Neck
Neck 1st Order Arteries,Spectroscopy,Bilateral,6536,MRA Neck
Neck 1st Order Arteries,Spectroscopy,Left,6536,MRA Neck
Neck 1st Order Arteries,Spectroscopy,Right,6536,MRA Neck
Neck 1st Order Arteries,Spectroscopy,Unilateral,6536,MRA Neck
Neck 1st Order Arteries,Spectroscopy,Unspecified,6536,MRA Neck
Neck 1st Order Arteries,US,Bilateral,6582,US Carotid
Neck 1st Order Arteries,US,Left,6582,US Carotid
Neck 1st Order Arteries,US,Right,6582,US Carotid
Neck 1st Order Arteries,US,Unilateral,6582,US Carotid
Neck 1st Order Arteries,US,Unspecified,6582,US Carotid
Neck 1st Order Arteries,US - Duplex,Bilateral,6582,US Carotid
Neck 1st Order Arteries,US - Duplex,Left,6582,US Carotid
Neck 1st Order Arteries,US - Duplex,Right,6582,US Carotid
Neck 1st Order Arteries,US - Duplex,Unilateral,6582,US Carotid
Neck 1st Order Arteries,US - Duplex,Unspecified,6582,US Carotid
Neck 1st Order Arteries,US • Transcranial,Bilateral,6582,US Carotid
Neck 1st Order Arteries,US • Transcranial,Left,6582,US Carotid
Neck 1st Order Arteries,US • Transcranial,Right,6582,US Carotid
Neck 1st Order Arteries,US • Transcranial,Unilateral,6582,US Carotid
Neck 1st Order Arteries,US • Transcranial,Unspecified,6582,US Carotid
Neck 1st Order Arteries,US • Transrectal,Bilateral,6582,US Carotid
Neck 1st Order Arteries,US • Transrectal,Left,6582,US Carotid
Neck 1st Order Arteries,US • Transrectal,Right,6582,US Carotid
Neck 1st Order Arteries,US • Transrectal,Unilateral,6582,US Carotid
Neck 1st Order Arteries,US • Transrectal,Unspecified,6582,US Carotid
Neck 1st Order Arteries,US Duplex,Bilateral,6582,US Carotid
Neck 1st Order Arteries,US Duplex,Left,6582,US Carotid
Neck 1st Order Arteries,US Duplex,Right,6582,US Carotid
Neck 1st Order Arteries,US Duplex,Unilateral,6582,US Carotid
Neck 1st Order Arteries,US Duplex,Unspecified,6582,US Carotid
Neck 1st Order Arteries,Vascular Lab,Bilateral,6582,US Carotid
Neck 1st Order Arteries,Vascular Lab,Left,6582,US Carotid
Neck 1st Order Arteries,Vascular Lab,Right,6582,US Carotid
Neck 1st Order Arteries,Vascular Lab,Unilateral,6582,US Carotid
Neck 1st Order Arteries,Vascular Lab,Unspecified,6582,US Carotid
Neck 2nd Order Arteries,Calcium Scoring,Bilateral,6446,CTA Neck
Neck 2nd Order Arteries,Calcium Scoring,Left,6446,CTA Neck
Neck 2nd Order Arteries,Calcium Scoring,Right,6446,CTA Neck
Neck 2nd Order Arteries,Calcium Scoring,Unilateral,6446,CTA Neck
Neck 2nd Order Arteries,Calcium Scoring,Unspecified,6446,CTA Neck
Neck 2nd Order Arteries,Conventional Tomography,Bilateral,6446,CTA Neck
Neck 2nd Order Arteries,Conventional Tomography,Left,6446,CTA Neck
Neck 2nd Order Arteries,Conventional Tomography,Right,6446,CTA Neck
Neck 2nd Order Arteries,Conventional Tomography,Unilateral,6446,CTA Neck
Neck 2nd Order Arteries,Conventional Tomography,Unspecified,6446,CTA Neck
Neck 2nd Order Arteries,CT,Bilateral,6446,CTA Neck
Neck 2nd Order Arteries,CT,Left,6446,CTA Neck
Neck 2nd Order Arteries,CT,Right,6446,CTA Neck
Neck 2nd Order Arteries,CT,Unilateral,6446,CTA Neck
Neck 2nd Order Arteries,CT,Unspecified,6446,CTA Neck
Neck 2nd Order Arteries,CTA,Bilateral,6446,CTA Neck
Neck 2nd Order Arteries,CTA,Left,6446,CTA Neck
Neck 2nd Order Arteries,CTA,Right,6446,CTA Neck
Neck 2nd Order Arteries,CTA,Unilateral,6446,CTA Neck
Neck 2nd Order Arteries,CTA,Unspecified,6446,CTA Neck
Neck 2nd Order Arteries,MR,Bilateral,6536,MRA Neck
Neck 2nd Order Arteries,MR,Left,6536,MRA Neck
Neck 2nd Order Arteries,MR,Right,6536,MRA Neck
Neck 2nd Order Arteries,MR,Unilateral,6536,MRA Neck
Neck 2nd Order Arteries,MR,Unspecified,6536,MRA Neck
Neck 2nd Order Arteries,MRA,Bilateral,6536,MRA Neck
Neck 2nd Order Arteries,MRA,Left,6536,MRA Neck
Neck 2nd Order Arteries,MRA,Right,6536,MRA Neck
Neck 2nd Order Arteries,MRA,Unilateral,6536,MRA Neck
Neck 2nd Order Arteries,MRA,Unspecified,6536,MRA Neck
Neck 2nd Order Arteries,MRI,Bilateral,6536,MRA Neck
Neck 2nd Order Arteries,MRI,Left,6536,MRA Neck
Neck 2nd Order Arteries,MRI,Right,6536,MRA Neck
Neck 2nd Order Arteries,MRI,Unilateral,6536,MRA Neck
Neck 2nd Order Arteries,MRI,Unspecified,6536,MRA Neck
Neck 2nd Order Arteries,MRI - Flow Mapping,Bilateral,6536,MRA Neck
Neck 2nd Order Arteries,MRI - Flow Mapping,Left,6536,MRA Neck
Neck 2nd Order Arteries,MRI - Flow Mapping,Right,6536,MRA Neck
Neck 2nd Order Arteries,MRI - Flow Mapping,Unilateral,6536,MRA Neck
Neck 2nd Order Arteries,MRI - Flow Mapping,Unspecified,6536,MRA Neck
Neck 2nd Order Arteries,MRI - Functional,Bilateral,6536,MRA Neck
Neck 2nd Order Arteries,MRI - Functional,Left,6536,MRA Neck
Neck 2nd Order Arteries,MRI - Functional,Right,6536,MRA Neck
Neck 2nd Order Arteries,MRI - Functional,Unilateral,6536,MRA Neck
Neck 2nd Order Arteries,MRI - Functional,Unspecified,6536,MRA Neck
Neck 2nd Order Arteries,Spectroscopy,Bilateral,6536,MRA Neck
Neck 2nd Order Arteries,Spectroscopy,Left,6536,MRA Neck
Neck 2nd Order Arteries,Spectroscopy,Right,6536,MRA Neck
Neck 2nd Order Arteries,Spectroscopy,Unilateral,6536,MRA Neck
Neck 2nd Order Arteries,Spectroscopy,Unspecified,6536,MRA Neck
Neck 2nd Order Arteries,US,Bilateral,6582,US Carotid
Neck 2nd Order Arteries,US,Left,6582,US Carotid
Neck 2nd Order Arteries,US,Right,6582,US Carotid
Neck 2nd Order Arteries,US,Unilateral,6582,US Carotid
Neck 2nd Order Arteries,US,Unspecified,6582,US Carotid
Neck 2nd Order Arteries,US - Duplex,Bilateral,6582,US Carotid
Neck 2nd Order Arteries,US - Duplex,Left,6582,US Carotid
Neck 2nd Order Arteries,US - Duplex,Right,6582,US Carotid
Neck 2nd Order Arteries,US - Duplex,Unilateral,6582,US Carotid
Neck 2nd Order Arteries,US - Duplex,Unspecified,6582,US Carotid
Neck 2nd Order Arteries,US • Transcranial,Bilateral,6582,US Carotid
Neck 2nd Order Arteries,US • Transcranial,Left,6582,US Carotid
Neck 2nd Order Arteries,US • Transcranial,Right,6582,US Carotid
Neck 2nd Order Arteries,US • Transcranial,Unilateral,6582,US Carotid
Neck 2nd Order Arteries,US • Transcranial,Unspecified,6582,US Carotid
Neck 2nd Order Arteries,US • Transrectal,Bilateral,6582,US Carotid
Neck 2nd Order Arteries,US • Transrectal,Left,6582,US Carotid
Neck 2nd Order Arteries,US • Transrectal,Right,6582,US Carotid
Neck 2nd Order Arteries,US • Transrectal,Unilateral,6582,US Carotid
Neck 2nd Order Arteries,US • Transrectal,Unspecified,6582,US Carotid
Neck 2nd Order Arteries,US Duplex,Bilateral,6582,US Carotid
Neck 2nd Order Arteries,US Duplex,Left,6582,US Carotid
Neck 2nd Order Arteries,US Duplex,Right,6582,US Carotid
Neck 2nd Order Arteries,US Duplex,Unilateral,6582,US Carotid
Neck 2nd Order Arteries,US Duplex,Unspecified,6582,US Carotid
Neck 2nd Order Arteries,Vascular Lab,Bilateral,6582,US Carotid
Neck 2nd Order Arteries,Vascular Lab,Left,6582,US Carotid
Neck 2nd Order Arteries,Vascular Lab,Right,6582,US Carotid
Neck 2nd Order Arteries,Vascular Lab,Unilateral,6582,US Carotid
Neck 2nd Order Arteries,Vascular Lab,Unspecified,6582,US Carotid
Neck 3rd Order Arteries,Calcium Scoring,Bilateral,6446,CTA Neck
Neck 3rd Order Arteries,Calcium Scoring,Left,6446,CTA Neck
Neck 3rd Order Arteries,Calcium Scoring,Right,6446,CTA Neck
Neck 3rd Order Arteries,Calcium Scoring,Unilateral,6446,CTA Neck
Neck 3rd Order Arteries,Calcium Scoring,Unspecified,6446,CTA Neck
Neck 3rd Order Arteries,Conventional Tomography,Bilateral,6446,CTA Neck
Neck 3rd Order Arteries,Conventional Tomography,Left,6446,CTA Neck
Neck 3rd Order Arteries,Conventional Tomography,Right,6446,CTA Neck
Neck 3rd Order Arteries,Conventional Tomography,Unilateral,6446,CTA Neck
Neck 3rd Order Arteries,Conventional Tomography,Unspecified,6446,CTA Neck
Neck 3rd Order Arteries,CT,Bilateral,6446,CTA Neck
Neck 3rd Order Arteries,CT,Left,6446,CTA Neck
Neck 3rd Order Arteries,CT,Right,6446,CTA Neck
Neck 3rd Order Arteries,CT,Unilateral,6446,CTA Neck
Neck 3rd Order Arteries,CT,Unspecified,6446,CTA Neck
Neck 3rd Order Arteries,CTA,Bilateral,6446,CTA Neck
Neck 3rd Order Arteries,CTA,Left,6446,CTA Neck
Neck 3rd Order Arteries,CTA,Right,6446,CTA Neck
Neck 3rd Order Arteries,CTA,Unilateral,6446,CTA Neck
Neck 3rd Order Arteries,CTA,Unspecified,6446,CTA Neck
Neck 3rd Order Arteries,MR,Bilateral,6536,MRA Neck
Neck 3rd Order Arteries,MR,Left,6536,MRA Neck
Neck 3rd Order Arteries,MR,Right,6536,MRA Neck
Neck 3rd Order Arteries,MR,Unilateral,6536,MRA Neck
Neck 3rd Order Arteries,MR,Unspecified,6536,MRA Neck
Neck 3rd Order Arteries,MRA,Bilateral,6536,MRA Neck
Neck 3rd Order Arteries,MRA,Left,6536,MRA Neck
Neck 3rd Order Arteries,MRA,Right,6536,MRA Neck
Neck 3rd Order Arteries,MRA,Unilateral,6536,MRA Neck
Neck 3rd Order Arteries,MRA,Unspecified,6536,MRA Neck
Neck 3rd Order Arteries,MRI,Bilateral,6536,MRA Neck
Neck 3rd Order Arteries,MRI,Left,6536,MRA Neck
Neck 3rd Order Arteries,MRI,Right,6536,MRA Neck
Neck 3rd Order Arteries,MRI,Unilateral,6536,MRA Neck
Neck 3rd Order Arteries,MRI,Unspecified,6536,MRA Neck
Neck 3rd Order Arteries,MRI - Flow Mapping,Bilateral,6536,MRA Neck
Neck 3rd Order Arteries,MRI - Flow Mapping,Left,6536,MRA Neck
Neck 3rd Order Arteries,MRI - Flow Mapping,Right,6536,MRA Neck
Neck 3rd Order Arteries,MRI - Flow Mapping,Unilateral,6536,MRA Neck
Neck 3rd Order Arteries,MRI - Flow Mapping,Unspecified,6536,MRA Neck
Neck 3rd Order Arteries,MRI - Functional,Bilateral,6536,MRA Neck
Neck 3rd Order Arteries,MRI - Functional,Left,6536,MRA Neck
Neck 3rd Order Arteries,MRI - Functional,Right,6536,MRA Neck
Neck 3rd Order Arteries,MRI - Functional,Unilateral,6536,MRA Neck
Neck 3rd Order Arteries,MRI - Functional,Unspecified,6536,MRA Neck
Neck 3rd Order Arteries,Spectroscopy,Bilateral,6536,MRA Neck
Neck 3rd Order Arteries,Spectroscopy,Left,6536,MRA Neck
Neck 3rd Order Arteries,Spectroscopy,Right,6536,MRA Neck
Neck 3rd Order Arteries,Spectroscopy,Unilateral,6536,MRA Neck
Neck 3rd Order Arteries,Spectroscopy,Unspecified,6536,MRA Neck
Neck 3rd Order Arteries,US,Bilateral,6582,US Carotid
Neck 3rd Order Arteries,US,Left,6582,US Carotid
Neck 3rd Order Arteries,US,Right,6582,US Carotid
Neck 3rd Order Arteries,US,Unilateral,6582,US Carotid
Neck 3rd Order Arteries,US,Unspecified,6582,US Carotid
Neck 3rd Order Arteries,US - Duplex,Bilateral,6582,US Carotid
Neck 3rd Order Arteries,US - Duplex,Left,6582,US Carotid
Neck 3rd Order Arteries,US - Duplex,Right,6582,US Carotid
Neck 3rd Order Arteries,US - Duplex,Unilateral,6582,US Carotid
Neck 3rd Order Arteries,US - Duplex,Unspecified,6582,US Carotid
Neck 3rd Order Arteries,US • Transcranial,Bilateral,6582,US Carotid
Neck 3rd Order Arteries,US • Transcranial,Left,6582,US Carotid
Neck 3rd Order Arteries,US • Transcranial,Right,6582,US Carotid
Neck 3rd Order Arteries,US • Transcranial,Unilateral,6582,US Carotid
Neck 3rd Order Arteries,US • Transcranial,Unspecified,6582,US Carotid
Neck 3rd Order Arteries,US • Transrectal,Bilateral,6582,US Carotid
Neck 3rd Order Arteries,US • Transrectal,Left,6582,US Carotid
Neck 3rd Order Arteries,US • Transrectal,Right,6582,US Carotid
Neck 3rd Order Arteries,US • Transrectal,Unilateral,6582,US Carotid
Neck 3rd Order Arteries,US • Transrectal,Unspecified,6582,US Carotid
Neck 3rd Order Arteries,US Duplex,Bilateral,6582,US Carotid
Neck 3rd Order Arteries,US Duplex,Left,6582,US Carotid
Neck 3rd Order Arteries,US Duplex,Right,6582,US Carotid
Neck 3rd Order Arteries,US Duplex,Unilateral,6582,US Carotid
Neck 3rd Order Arteries,US Duplex,Unspecified,6582,US Carotid
Neck 3rd Order Arteries,Vascular Lab,Bilateral,6582,US Carotid
Neck 3rd Order Arteries,Vascular Lab,Left,6582,US Carotid
Neck 3rd Order Arteries,Vascular Lab,Right,6582,US Carotid
Neck 3rd Order Arteries,Vascular Lab,Unilateral,6582,US Carotid
Neck 3rd Order Arteries,Vascular Lab,Unspecified,6582,US Carotid
Neck Additional Arteries,Calcium Scoring,Bilateral,6446,CTA Neck
Neck Additional Arteries,Calcium Scoring,Left,6446,CTA Neck
Neck Additional Arteries,Calcium Scoring,Right,6446,CTA Neck
Neck Additional Arteries,Calcium Scoring,Unilateral,6446,CTA Neck
Neck Additional Arteries,Calcium Scoring,Unspecified,6446,CTA Neck
Neck Additional Arteries,Conventional Tomography,Bilateral,6446,CTA Neck
Neck Additional Arteries,Conventional Tomography,Left,6446,CTA Neck
Neck Additional Arteries,Conventional Tomography,Right,6446,CTA Neck
Neck Additional Arteries,Conventional Tomography,Unilateral,6446,CTA Neck
Neck Additional Arteries,Conventional Tomography,Unspecified,6446,CTA Neck
Neck Additional Arteries,CT,Bilateral,6446,CTA Neck
Neck Additional Arteries,CT,Left,6446,CTA Neck
Neck Additional Arteries,CT,Right,6446,CTA Neck
Neck Additional Arteries,CT,Unilateral,6446,CTA Neck
Neck Additional Arteries,CT,Unspecified,6446,CTA Neck
Neck Additional Arteries,CTA,Bilateral,6446,CTA Neck
Neck Additional Arteries,CTA,Left,6446,CTA Neck
Neck Additional Arteries,CTA,Right,6446,CTA Neck
Neck Additional Arteries,CTA,Unilateral,6446,CTA Neck
Neck Additional Arteries,CTA,Unspecified,6446,CTA Neck
Neck Additional Arteries,MR,Bilateral,6536,MRA Neck
Neck Additional Arteries,MR,Left,6536,MRA Neck
Neck Additional Arteries,MR,Right,6536,MRA Neck
Neck Additional Arteries,MR,Unilateral,6536,MRA Neck
Neck Additional Arteries,MR,Unspecified,6536,MRA Neck
Neck Additional Arteries,MRA,Bilateral,6536,MRA Neck
Neck Additional Arteries,MRA,Left,6536,MRA Neck
Neck Additional Arteries,MRA,Right,6536,MRA Neck
Neck Additional Arteries,MRA,Unilateral,6536,MRA Neck
Neck Additional Arteries,MRA,Unspecified,6536,MRA Neck
Neck Additional Arteries,MRI,Bilateral,6536,MRA Neck
Neck Additional Arteries,MRI,Left,6536,MRA Neck
Neck Additional Arteries,MRI,Right,6536,MRA Neck
Neck Additional Arteries,MRI,Unilateral,6536,MRA Neck
Neck Additional Arteries,MRI,Unspecified,6536,MRA Neck
Neck Additional Arteries,MRI - Flow Mapping,Bilateral,6536,MRA Neck
Neck Additional Arteries,MRI - Flow Mapping,Left,6536,MRA Neck
Neck Additional Arteries,MRI - Flow Mapping,Right,6536,MRA Neck
Neck Additional Arteries,MRI - Flow Mapping,Unilateral,6536,MRA Neck
Neck Additional Arteries,MRI - Flow Mapping,Unspecified,6536,MRA Neck
Neck Additional Arteries,MRI - Functional,Bilateral,6536,MRA Neck
Neck Additional Arteries,MRI - Functional,Left,6536,MRA Neck
Neck Additional Arteries,MRI - Functional,Right,6536,MRA Neck
Neck Additional Arteries,MRI - Functional,Unilateral,6536,MRA Neck
Neck Additional Arteries,MRI - Functional,Unspecified,6536,MRA Neck
Neck Additional Arteries,Spectroscopy,Bilateral,6536,MRA Neck
Neck Additional Arteries,Spectroscopy,Left,6536,MRA Neck
Neck Additional Arteries,Spectroscopy,Right,6536,MRA Neck
Neck Additional Arteries,Spectroscopy,Unilateral,6536,MRA Neck
Neck Additional Arteries,Spectroscopy,Unspecified,6536,MRA Neck
Neck Additional Arteries,US,Bilateral,6582,US Carotid
Neck Additional Arteries,US,Left,6582,US Carotid
Neck Additional Arteries,US,Right,6582,US Carotid
Neck Additional Arteries,US,Unilateral,6582,US Carotid
Neck Additional Arteries,US,Unspecified,6582,US Carotid
Neck Additional Arteries,US - Duplex,Bilateral,6582,US Carotid
Neck Additional Arteries,US - Duplex,Left,6582,US Carotid
Neck Additional Arteries,US - Duplex,Right,6582,US Carotid
Neck Additional Arteries,US - Duplex,Unilateral,6582,US Carotid
Neck Additional Arteries,US - Duplex,Unspecified,6582,US Carotid
Neck Additional Arteries,US • Transcranial,Bilateral,6582,US Carotid
Neck Additional Arteries,US • Transcranial,Left,6582,US Carotid
Neck Additional Arteries,US • Transcranial,Right,6582,US Carotid
Neck Additional Arteries,US • Transcranial,Unilateral,6582,US Carotid
Neck Additional Arteries,US • Transcranial,Unspecified,6582,US Carotid
Neck Additional Arteries,US • Transrectal,Bilateral,6582,US Carotid
Neck Additional Arteries,US • Transrectal,Left,6582,US Carotid
Neck Additional Arteries,US • Transrectal,Right,6582,US Carotid
Neck Additional Arteries,US • Transrectal,Unilateral,6582,US Carotid
Neck Additional Arteries,US • Transrectal,Unspecified,6582,US Carotid
Neck Additional Arteries,US Duplex,Bilateral,6582,US Carotid
Neck Additional Arteries,US Duplex,Left,6582,US Carotid
Neck Additional Arteries,US Duplex,Right,6582,US Carotid
Neck Additional Arteries,US Duplex,Unilateral,6582,US Carotid
Neck Additional Arteries,US Duplex,Unspecified,6582,US Carotid
Neck Additional Arteries,Vascular Lab,Bilateral,6582,US Carotid
Neck Additional Arteries,Vascular Lab,Left,6582,US Carotid
Neck Additional Arteries,Vascular Lab,Right,6582,US Carotid
Neck Additional Arteries,Vascular Lab,Unilateral,6582,US Carotid
Neck Additional Arteries,Vascular Lab,Unspecified,6582,US Carotid
Neck Arteries,Calcium Scoring,Bilateral,6446,CTA Neck
Neck Arteries,Calcium Scoring,Left,6446,CTA Neck
Neck Arteries,Calcium Scoring,Right,6446,CTA Neck
Neck Arteries,Calcium Scoring,Unilateral,6446,CTA Neck
Neck Arteries,Calcium Scoring,Unspecified,6446,CTA Neck
Neck Arteries,Conventional Tomography,Bilateral,6446,CTA Neck
Neck Arteries,Conventional Tomography,Left,6446,CTA Neck
Neck Arteries,Conventional Tomography,Right,6446,CTA Neck
Neck Arteries,Conventional Tomography,Unilateral,6446,CTA Neck
Neck Arteries,Conventional Tomography,Unspecified,6446,CTA Neck
Neck Arteries,CT,Bilateral,6446,CTA Neck
Neck Arteries,CT,Left,6446,CTA Neck
Neck Arteries,CT,Right,6446,CTA Neck
Neck Arteries,CT,Unilateral,6446,CTA Neck
Neck Arteries,CT,Unspecified,6446,CTA Neck
Neck Arteries,CTA,Bilateral,6446,CTA Neck
Neck Arteries,CTA,Left,6446,CTA Neck
Neck Arteries,CTA,Right,6446,CTA Neck
Neck Arteries,CTA,Unilateral,6446,CTA Neck
Neck Arteries,CTA,Unspecified,6446,CTA Neck
Neck Arteries,MR,Bilateral,6536,MRA Neck
Neck Arteries,MR,Left,6536,MRA Neck
Neck Arteries,MR,Right,6536,MRA Neck
Neck Arteries,MR,Unilateral,6536,MRA Neck
Neck Arteries,MR,Unspecified,6536,MRA Neck
Neck Arteries,MRA,Bilateral,6536,MRA Neck
Neck Arteries,MRA,Left,6536,MRA Neck
Neck Arteries,MRA,Right,6536,MRA Neck
Neck Arteries,MRA,Unilateral,6536,MRA Neck
Neck Arteries,MRA,Unspecified,6536,MRA Neck
Neck Arteries,MRI,Bilateral,6536,MRA Neck
Neck Arteries,MRI,Left,6536,MRA Neck
Neck Arteries,MRI,Right,6536,MRA Neck
Neck Arteries,MRI,Unilateral,6536,MRA Neck
Neck Arteries,MRI,Unspecified,6536,MRA Neck
Neck Arteries,MRI - Flow Mapping,Bilateral,6536,MRA Neck
Neck Arteries,MRI - Flow Mapping,Left,6536,MRA Neck
Neck Arteries,MRI - Flow Mapping,Right,6536,MRA Neck
Neck Arteries,MRI - Flow Mapping,Unilateral,6536,MRA Neck
Neck Arteries,MRI - Flow Mapping,Unspecified,6536,MRA Neck
Neck Arteries,MRI - Functional,Bilateral,6536,MRA Neck
Neck Arteries,MRI - Functional,Left,6536,MRA Neck
Neck Arteries,MRI - Functional,Right,6536,MRA Neck
Neck Arteries,MRI - Functional,Unilateral,6536,MRA Neck
Neck Arteries,MRI - Functional,Unspecified,6536,MRA Neck
Neck Arteries,Spectroscopy,Bilateral,6536,MRA Neck
Neck Arteries,Spectroscopy,Left,6536,MRA Neck
Neck Arteries,Spectroscopy,Right,6536,MRA Neck
Neck Arteries,Spectroscopy,Unilateral,6536,MRA Neck
Neck Arteries,Spectroscopy,Unspecified,6536,MRA Neck
Neck Arteries,US,Bilateral,6582,US Carotid
Neck Arteries,US,Left,6582,US Carotid
Neck Arteries,US,Right,6582,US Carotid
Neck Arteries,US,Unilateral,6582,US Carotid
Neck Arteries,US,Unspecified,6582,US Carotid
Neck Arteries,US - Duplex,Bilateral,6582,US Carotid
Neck Arteries,US - Duplex,Left,6582,US Carotid
Neck Arteries,US - Duplex,Right,6582,US Carotid
Neck Arteries,US - Duplex,Unilateral,6582,US Carotid
Neck Arteries,US - Duplex,Unspecified,6582,US Carotid
Neck Arteries,US • Transcranial,Bilateral,6582,US Carotid
Neck Arteries,US • Transcranial,Left,6582,US Carotid
Neck Arteries,US • Transcranial,Right,6582,US Carotid
Neck Arteries,US • Transcranial,Unilateral,6582,US Carotid
Neck Arteries,US • Transcranial,Unspecified,6582,US Carotid
Neck Arteries,US • Transrectal,Bilateral,6582,US Carotid
Neck Arteries,US • Transrectal,Left,6582,US Carotid
Neck Arteries,US • Transrectal,Right,6582,US Carotid
Neck Arteries,US • Transrectal,Unilateral,6582,US Carotid
Neck Arteries,US • Transrectal,Unspecified,6582,US Carotid
Neck Arteries,US Duplex,Bilateral,6582,US Carotid
Neck Arteries,US Duplex,Left,6582,US Carotid
Neck Arteries,US Duplex,Right,6582,US Carotid
Neck Arteries,US Duplex,Unilateral,6582,US Carotid
Neck Arteries,US Duplex,Unspecified,6582,US Carotid
Neck Arteries,Vascular Lab,Bilateral,6582,US Carotid
Neck Arteries,Vascular Lab,Left,6582,US Carotid
Neck Arteries,Vascular Lab,Right,6582,US Carotid
Neck Arteries,Vascular Lab,Unilateral,6582,US Carotid
Neck Arteries,Vascular Lab,Unspecified,6582,US Carotid
Orbit Vessels,Calcium Scoring,Bilateral,6444,CTA Head
Orbit Vessels,Calcium Scoring,Left,6444,CTA Head
Orbit Vessels,Calcium Scoring,Right,6444,CTA Head
Orbit Vessels,Calcium Scoring,Unilateral,6444,CTA Head
Orbit Vessels,Calcium Scoring,Unspecified,6444,CTA Head
Orbit Vessels,Conventional Tomography,Bilateral,6444,CTA Head
Orbit Vessels,Conventional Tomography,Left,6444,CTA Head
Orbit Vessels,Conventional Tomography,Right,6444,CTA Head
Orbit Vessels,Conventional Tomography,Unilateral,6444,CTA Head
Orbit Vessels,Conventional Tomography,Unspecified,6444,CTA Head
Orbit Vessels,CT,Bilateral,6444,CTA Head
Orbit Vessels,CT,Left,6444,CTA Head
Orbit Vessels,CT,Right,6444,CTA Head
Orbit Vessels,CT,Unilateral,6444,CTA Head
Orbit Vessels,CT,Unspecified,6444,CTA Head
Orbit Vessels,CTA,Bilateral,6444,CTA Head
Orbit Vessels,CTA,Left,6444,CTA Head
Orbit Vessels,CTA,Right,6444,CTA Head
Orbit Vessels,CTA,Unilateral,6444,CTA Head
Orbit Vessels,CTA,Unspecified,6444,CTA Head
Orbit Vessels,MR,Bilateral,6534,MRA Head
Orbit Vessels,MR,Left,6534,MRA Head
Orbit Vessels,MR,Right,6534,MRA Head
Orbit Vessels,MR,Unilateral,6534,MRA Head
Orbit Vessels,MR,Unspecified,6534,MRA Head
